"SubNo"	"Hemisphere"	"Block"	"Trial"	"ACC"	"RT"	"Twitches"	"Task"	"Congruence"	"Axes"	"HomLocation"
"5315"	4	2	2	15	1	0.306439	0	"CRT"	"Cong"	"N.S"	"P3.4"
"5316"	4	2	2	16	1	0.385094	0	"CRT"	"Incong"	"NW.SE"	"P3.4"
"5317"	4	2	2	17	1	0.320693	0	"CRT"	"Cong"	"NW.SE"	"P3.4"
"5318"	4	2	2	18	1	0.299984	0	"CRT"	"Cong"	"NW.SE"	"P3.4"
"5319"	4	2	2	19	1	0.348919	0	"CRT"	"Incong"	"NW.SE"	"P3.4"
"5320"	4	2	2	20	1	0.342719	0	"CRT"	"Incong"	"NW.SE"	"P3.4"
"5321"	4	2	3	1	1	0.31772	5	"CRT"	"Cong"	"NE.SW"	"AF"
"5322"	4	2	3	2	1	0.315999	5	"CRT"	"Incong"	"NE.SW"	"AF"
"5323"	4	2	3	3	1	0.346152	5	"CRT"	"Incong"	"NE.SW"	"AF"
"5324"	4	2	3	4	1	0.36381	5	"CRT"	"Cong"	"NE.SW"	"AF"
"5325"	4	2	3	5	1	0.3298	5	"CRT"	"Incong"	"NE.SW"	"AF"
"5326"	4	2	3	6	1	0.327585	2	"CRT"	"Cong"	"NW.SE"	"AF"
"5327"	4	2	3	7	1	0.364641	2	"CRT"	"Incong"	"NW.SE"	"AF"
"5328"	4	2	3	8	1	0.324227	2	"CRT"	"Cong"	"NW.SE"	"AF"
"5329"	4	2	3	9	1	0.414033	2	"CRT"	"Cong"	"NW.SE"	"AF"
"5330"	4	2	3	10	1	0.35421	2	"CRT"	"Incong"	"NW.SE"	"AF"
"5331"	4	2	3	11	1	0.337316	3	"CRT"	"Cong"	"E.W"	"AF"
"5332"	4	2	3	12	1	0.305896	3	"CRT"	"Cong"	"E.W"	"AF"
"5333"	4	2	3	13	1	0.2995	3	"CRT"	"Cong"	"E.W"	"AF"
"5334"	4	2	3	14	1	0.328049	3	"CRT"	"Incong"	"E.W"	"AF"
"5335"	4	2	3	15	1	0.360392	3	"CRT"	"Incong"	"E.W"	"AF"
"5336"	4	2	3	16	1	0.327628	4	"CRT"	"Cong"	"N.S"	"AF"
"5337"	4	2	3	17	1	0.319569	4	"CRT"	"Incong"	"N.S"	"AF"
"5338"	4	2	3	18	1	0.375554	4	"CRT"	"Incong"	"N.S"	"AF"
"5339"	4	2	3	19	1	0.347522	4	"CRT"	"Incong"	"N.S"	"AF"
"5340"	4	2	3	20	1	0.363386	4	"CRT"	"Cong"	"N.S"	"AF"
"5341"	4	2	4	1	1	0.32277	0	"CRT"	"Cong"	"NW.SE"	"V5"
"5342"	4	2	4	2	1	0.326911	0	"CRT"	"Incong"	"NW.SE"	"V5"
"5343"	4	2	4	3	1	0.314684	0	"CRT"	"Incong"	"NW.SE"	"V5"
"5344"	4	2	4	4	1	0.340761	0	"CRT"	"Cong"	"NW.SE"	"V5"
"5345"	4	2	4	5	1	0.389734	0	"CRT"	"Incong"	"NW.SE"	"V5"
"5346"	4	2	4	6	1	0.303951	1	"CRT"	"Incong"	"NE.SW"	"V5"
"5347"	4	2	4	7	1	0.301098	1	"CRT"	"Cong"	"NE.SW"	"V5"
"5348"	4	2	4	8	1	0.312402	1	"CRT"	"Incong"	"NE.SW"	"V5"
"5349"	4	2	4	9	1	0.355137	1	"CRT"	"Cong"	"NE.SW"	"V5"
"5350"	4	2	4	10	1	0.3296	1	"CRT"	"Incong"	"NE.SW"	"V5"
"5351"	4	2	4	11	1	0.391476	0	"CRT"	"Cong"	"N.S"	"V5"
"5352"	4	2	4	12	1	0.376655	0	"CRT"	"Cong"	"N.S"	"V5"
"5353"	4	2	4	13	1	0.312016	0	"CRT"	"Cong"	"N.S"	"V5"
"5354"	4	2	4	14	1	0.297997	0	"CRT"	"Incong"	"N.S"	"V5"
"5355"	4	2	4	15	1	0.291447	0	"CRT"	"Incong"	"N.S"	"V5"
"5356"	4	2	4	16	1	0.320687	0	"CRT"	"Incong"	"E.W"	"V5"
"5357"	4	2	4	17	1	0.382902	0	"CRT"	"Incong"	"E.W"	"V5"
"5358"	4	2	4	18	1	0.323374	0	"CRT"	"Cong"	"E.W"	"V5"
"5359"	4	2	4	19	1	0.303946	0	"CRT"	"Cong"	"E.W"	"V5"
"5360"	4	2	4	20	1	0.319916	0	"CRT"	"Cong"	"E.W"	"V5"
"5361"	4	2	5	1	1	0.362248	2	"CRT"	"Cong"	"E.W"	"FP"
"5362"	4	2	5	2	1	0.313718	2	"CRT"	"Incong"	"E.W"	"FP"
"5363"	4	2	5	3	1	0.369747	2	"CRT"	"Incong"	"E.W"	"FP"
"5364"	4	2	5	4	1	0.334079	2	"CRT"	"Cong"	"E.W"	"FP"
"5365"	4	2	5	5	1	0.343369	2	"CRT"	"Incong"	"E.W"	"FP"
"5366"	4	2	5	6	1	0.342413	3	"CRT"	"Incong"	"N.S"	"FP"
"5367"	4	2	5	7	1	0.332904	3	"CRT"	"Cong"	"N.S"	"FP"
"5368"	4	2	5	8	1	0.338499	3	"CRT"	"Cong"	"N.S"	"FP"
"5369"	4	2	5	9	1	0.329954	3	"CRT"	"Incong"	"N.S"	"FP"
"5370"	4	2	5	10	1	0.319177	3	"CRT"	"Cong"	"N.S"	"FP"
"5371"	4	2	5	11	1	0.365611	3	"CRT"	"Incong"	"NE.SW"	"FP"
"5372"	4	2	5	12	1	0.313283	3	"CRT"	"Incong"	"NE.SW"	"FP"
"5373"	4	2	5	13	1	0.337693	3	"CRT"	"Incong"	"NE.SW"	"FP"
"5374"	4	2	5	14	1	0.368529	3	"CRT"	"Cong"	"NE.SW"	"FP"
"5375"	4	2	5	15	1	0.349807	3	"CRT"	"Cong"	"NE.SW"	"FP"
"5376"	4	2	5	16	1	0.352967	1	"CRT"	"Cong"	"NW.SE"	"FP"
"5377"	4	2	5	17	1	0.370805	1	"CRT"	"Incong"	"NW.SE"	"FP"
"5378"	4	2	5	18	1	0.409271	1	"CRT"	"Cong"	"NW.SE"	"FP"
"5379"	4	2	5	19	1	0.44675	1	"CRT"	"Incong"	"NW.SE"	"FP"
"5380"	4	2	5	20	1	0.369309	1	"CRT"	"Cong"	"NW.SE"	"FP"
"5381"	4	2	6	1	1	0.3765	0	"CRT"	"Cong"	"N.S"	"FC1.2"
"5382"	4	2	6	2	1	0.295378	0	"CRT"	"Incong"	"N.S"	"FC1.2"
"5383"	4	2	6	3	1	0.355987	0	"CRT"	"Cong"	"N.S"	"FC1.2"
"5384"	4	2	6	4	1	0.35589	0	"CRT"	"Cong"	"N.S"	"FC1.2"
"5385"	4	2	6	5	1	0.333568	0	"CRT"	"Incong"	"N.S"	"FC1.2"
"5386"	4	2	6	6	1	0.368377	0	"CRT"	"Cong"	"NE.SW"	"FC1.2"
"5387"	4	2	6	7	1	0.33875	0	"CRT"	"Cong"	"NE.SW"	"FC1.2"
"5388"	4	2	6	8	1	0.317933	0	"CRT"	"Incong"	"NE.SW"	"FC1.2"
"5389"	4	2	6	9	1	0.283174	0	"CRT"	"Incong"	"NE.SW"	"FC1.2"
"5390"	4	2	6	10	1	0.336346	0	"CRT"	"Incong"	"NE.SW"	"FC1.2"
"5391"	4	2	6	11	1	0.305334	0	"CRT"	"Cong"	"E.W"	"FC1.2"
"5392"	4	2	6	12	1	0.301413	0	"CRT"	"Incong"	"E.W"	"FC1.2"
"5393"	4	2	6	13	1	0.322392	0	"CRT"	"Incong"	"E.W"	"FC1.2"
"5394"	4	2	6	14	1	0.2717	0	"CRT"	"Incong"	"E.W"	"FC1.2"
"5395"	4	2	6	15	1	0.244299	0	"CRT"	"Cong"	"E.W"	"FC1.2"
"5396"	4	2	6	16	1	0.481407	0	"CRT"	"Incong"	"NW.SE"	"FC1.2"
"5397"	4	2	6	17	1	0.271286	0	"CRT"	"Cong"	"NW.SE"	"FC1.2"
"5398"	4	2	6	18	1	0.324926	0	"CRT"	"Cong"	"NW.SE"	"FC1.2"
"5399"	4	2	6	19	1	0.280893	0	"CRT"	"Cong"	"NW.SE"	"FC1.2"
"5400"	4	2	6	20	1	0.32759	0	"CRT"	"Incong"	"NW.SE"	"FC1.2"
"5401"	4	2	7	1	1	0.350821	0	"CRT"	"Cong"	"E.W"	"CZ"
"5402"	4	2	7	2	1	0.344519	0	"CRT"	"Incong"	"E.W"	"CZ"
"5403"	4	2	7	3	1	0.286251	0	"CRT"	"Cong"	"E.W"	"CZ"
"5404"	4	2	7	4	1	0.339914	0	"CRT"	"Incong"	"E.W"	"CZ"
"5405"	4	2	7	5	1	0.362371	0	"CRT"	"Incong"	"E.W"	"CZ"
"5406"	4	2	7	6	1	0.351653	0	"CRT"	"Cong"	"NE.SW"	"CZ"
"5407"	4	2	7	7	1	0.304534	0	"CRT"	"Incong"	"NE.SW"	"CZ"
"5408"	4	2	7	8	1	0.302803	0	"CRT"	"Cong"	"NE.SW"	"CZ"
"5409"	4	2	7	9	1	0.26794	0	"CRT"	"Incong"	"NE.SW"	"CZ"
"5410"	4	2	7	10	1	0.308786	0	"CRT"	"Cong"	"NE.SW"	"CZ"
"5411"	4	2	7	11	1	0.334217	0	"CRT"	"Incong"	"N.S"	"CZ"
"5412"	4	2	7	12	1	0.266818	0	"CRT"	"Cong"	"N.S"	"CZ"
"5413"	4	2	7	13	1	0.359407	0	"CRT"	"Cong"	"N.S"	"CZ"
"5414"	4	2	7	14	1	0.300175	0	"CRT"	"Incong"	"N.S"	"CZ"
"5415"	4	2	7	15	1	0.315177	0	"CRT"	"Incong"	"N.S"	"CZ"
"5416"	4	2	7	16	1	0.313051	0	"CRT"	"Incong"	"NW.SE"	"CZ"
"5417"	4	2	7	17	1	0.347749	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"5418"	4	2	7	18	1	0.315064	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"5419"	4	2	7	19	1	0.343881	0	"CRT"	"Incong"	"NW.SE"	"CZ"
"5420"	4	2	7	20	1	0.28116	0	"CRT"	"Cong"	"NW.SE"	"CZ"
"5421"	4	2	8	1	1	0.267332	1	"CRT"	"Incong"	"N.S"	"Inion"
"5422"	4	2	8	2	1	0.283527	1	"CRT"	"Cong"	"N.S"	"Inion"
"5423"	4	2	8	3	1	0.291625	1	"CRT"	"Incong"	"N.S"	"Inion"
"5424"	4	2	8	4	1	0.352901	1	"CRT"	"Cong"	"N.S"	"Inion"
"5425"	4	2	8	5	1	0.271023	1	"CRT"	"Incong"	"N.S"	"Inion"
"5426"	4	2	8	6	1	0.271659	1	"CRT"	"Cong"	"NE.SW"	"Inion"
"5427"	4	2	8	7	1	0.34771	1	"CRT"	"Incong"	"NE.SW"	"Inion"
"5428"	4	2	8	8	1	0.286388	1	"CRT"	"Incong"	"NE.SW"	"Inion"
"5429"	4	2	8	9	1	0.377758	1	"CRT"	"Incong"	"NE.SW"	"Inion"
"5430"	4	2	8	10	1	0.314218	1	"CRT"	"Cong"	"NE.SW"	"Inion"
"5431"	4	2	8	11	1	0.302256	1	"CRT"	"Cong"	"NW.SE"	"Inion"
"5432"	4	2	8	12	1	0.322398	1	"CRT"	"Incong"	"NW.SE"	"Inion"
"5433"	4	2	8	13	1	0.271716	1	"CRT"	"Cong"	"NW.SE"	"Inion"
"5434"	4	2	8	14	1	0.299712	1	"CRT"	"Incong"	"NW.SE"	"Inion"
"5435"	4	2	8	15	1	0.291279	1	"CRT"	"Cong"	"NW.SE"	"Inion"
"5436"	4	2	8	16	1	0.35456	1	"CRT"	"Incong"	"E.W"	"Inion"
"5437"	4	2	8	17	1	0.324333	1	"CRT"	"Cong"	"E.W"	"Inion"
"5438"	4	2	8	18	1	0.313955	1	"CRT"	"Cong"	"E.W"	"Inion"
"5439"	4	2	8	19	1	0.282786	1	"CRT"	"Cong"	"E.W"	"Inion"
"5440"	4	2	8	20	1	0.295242	1	"CRT"	"Incong"	"E.W"	"Inion"
"5441"	4	2	9	1	1	0.298538	1	"CRT"	"Incong"	"N.S"	"F3.4"
"5442"	4	2	9	2	1	0.322652	1	"CRT"	"Incong"	"N.S"	"F3.4"
"5443"	4	2	9	3	1	0.34235	1	"CRT"	"Cong"	"N.S"	"F3.4"
"5444"	4	2	9	4	1	0.333517	1	"CRT"	"Incong"	"N.S"	"F3.4"
"5445"	4	2	9	5	1	0.279301	1	"CRT"	"Cong"	"N.S"	"F3.4"
"5446"	4	2	9	6	1	0.348341	1	"CRT"	"Cong"	"NE.SW"	"F3.4"
"5447"	4	2	9	7	1	0.311711	1	"CRT"	"Cong"	"NE.SW"	"F3.4"
"5448"	4	2	9	8	1	0.316028	1	"CRT"	"Incong"	"NE.SW"	"F3.4"
"5449"	4	2	9	9	1	0.292278	1	"CRT"	"Incong"	"NE.SW"	"F3.4"
"5450"	4	2	9	10	1	0.305255	1	"CRT"	"Cong"	"NE.SW"	"F3.4"
"5451"	4	2	9	11	1	0.313479	1	"CRT"	"Cong"	"NW.SE"	"F3.4"
"5452"	4	2	9	12	1	0.33627	1	"CRT"	"Incong"	"NW.SE"	"F3.4"
"5453"	4	2	9	13	1	0.282399	1	"CRT"	"Incong"	"NW.SE"	"F3.4"
"5454"	4	2	9	14	1	0.278433	1	"CRT"	"Cong"	"NW.SE"	"F3.4"
"5455"	4	2	9	15	1	0.255716	1	"CRT"	"Incong"	"NW.SE"	"F3.4"
"5456"	4	2	9	16	1	0.285703	1	"CRT"	"Incong"	"E.W"	"F3.4"
"5457"	4	2	9	17	1	0.365926	1	"CRT"	"Cong"	"E.W"	"F3.4"
"5458"	4	2	9	18	1	0.318472	1	"CRT"	"Incong"	"E.W"	"F3.4"
"5459"	4	2	9	19	1	0.328145	1	"CRT"	"Cong"	"E.W"	"F3.4"
"5460"	4	2	9	20	1	0.308191	1	"CRT"	"Cong"	"E.W"	"F3.4"
"5461"	4	2	10	1	1	0.276897	1	"CRT"	"Cong"	"N.S"	"LatIn"
"5462"	4	2	10	2	1	0.268103	1	"CRT"	"Cong"	"N.S"	"LatIn"
"5463"	4	2	10	3	1	0.276152	1	"CRT"	"Incong"	"N.S"	"LatIn"
"5464"	4	2	10	4	1	0.262461	1	"CRT"	"Cong"	"N.S"	"LatIn"
"5465"	4	2	10	5	1	0.314501	1	"CRT"	"Incong"	"N.S"	"LatIn"
"5466"	4	2	10	6	1	0.323513	1	"CRT"	"Incong"	"NE.SW"	"LatIn"
"5467"	4	2	10	7	1	0.32149	1	"CRT"	"Cong"	"NE.SW"	"LatIn"
"5468"	4	2	10	8	1	0.318751	1	"CRT"	"Incong"	"NE.SW"	"LatIn"
"5469"	4	2	10	9	1	0.291098	1	"CRT"	"Incong"	"NE.SW"	"LatIn"
"5470"	4	2	10	10	1	0.28845	1	"CRT"	"Cong"	"NE.SW"	"LatIn"
"5471"	4	2	10	11	1	0.350084	1	"CRT"	"Cong"	"NW.SE"	"LatIn"
"5472"	4	2	10	12	1	0.350675	1	"CRT"	"Incong"	"NW.SE"	"LatIn"
"5473"	4	2	10	13	1	0.333187	1	"CRT"	"Cong"	"NW.SE"	"LatIn"
"5474"	4	2	10	14	1	0.336186	1	"CRT"	"Incong"	"NW.SE"	"LatIn"
"5475"	4	2	10	15	1	0.359974	1	"CRT"	"Cong"	"NW.SE"	"LatIn"
"5476"	4	2	10	16	1	0.335076	2	"CRT"	"Incong"	"E.W"	"LatIn"
"5477"	4	2	10	17	1	0.331665	2	"CRT"	"Cong"	"E.W"	"LatIn"
"5478"	4	2	10	18	1	0.294635	2	"CRT"	"Incong"	"E.W"	"LatIn"
"5479"	4	2	10	19	1	0.297778	2	"CRT"	"Cong"	"E.W"	"LatIn"
"5480"	4	2	10	20	1	0.353323	2	"CRT"	"Incong"	"E.W"	"LatIn"
"5481"	4	2	11	1	1	0.412333	8	"CRT"	"Cong"	"NW.SE"	"ATL"
"5482"	4	2	11	2	1	0.320189	8	"CRT"	"Incong"	"NW.SE"	"ATL"
"5483"	4	2	11	3	1	0.342319	8	"CRT"	"Incong"	"NW.SE"	"ATL"
"5484"	4	2	11	4	1	0.339879	8	"CRT"	"Incong"	"NW.SE"	"ATL"
"5485"	4	2	11	5	1	0.344722	8	"CRT"	"Cong"	"NW.SE"	"ATL"
"5486"	4	2	11	6	1	0.378771	8	"CRT"	"Incong"	"E.W"	"ATL"
"5487"	4	2	11	7	1	0.34858	8	"CRT"	"Incong"	"E.W"	"ATL"
"5488"	4	2	11	8	1	0.347601	8	"CRT"	"Cong"	"E.W"	"ATL"
"5489"	4	2	11	9	1	0.355052	8	"CRT"	"Cong"	"E.W"	"ATL"
"5490"	4	2	11	10	1	0.329088	8	"CRT"	"Incong"	"E.W"	"ATL"
"5491"	4	2	11	11	1	0.37521	8	"CRT"	"Cong"	"NE.SW"	"ATL"
"5492"	4	2	11	12	1	0.438492	8	"CRT"	"Incong"	"NE.SW"	"ATL"
"5493"	4	2	11	13	1	0.310882	8	"CRT"	"Incong"	"NE.SW"	"ATL"
"5494"	4	2	11	14	1	0.38685	8	"CRT"	"Cong"	"NE.SW"	"ATL"
"5495"	4	2	11	15	1	0.394055	8	"CRT"	"Cong"	"NE.SW"	"ATL"
"5496"	4	2	11	16	1	0.364648	6	"CRT"	"Cong"	"N.S"	"ATL"
"5497"	4	2	11	17	1	0.308853	6	"CRT"	"Cong"	"N.S"	"ATL"
"5498"	4	2	11	18	1	0.298542	6	"CRT"	"Cong"	"N.S"	"ATL"
"5499"	4	2	11	19	1	0.386557	6	"CRT"	"Incong"	"N.S"	"ATL"
"5500"	4	2	11	20	1	0.33713	6	"CRT"	"Incong"	"N.S"	"ATL"
"5501"	4	2	12	1	1	0.373539	0	"CRT"	"Incong"	"N.S"	"OZ"
"5502"	4	2	12	2	1	0.347585	0	"CRT"	"Cong"	"N.S"	"OZ"
"5503"	4	2	12	3	1	0.340734	0	"CRT"	"Incong"	"N.S"	"OZ"
"5504"	4	2	12	4	1	0.30514	0	"CRT"	"Cong"	"N.S"	"OZ"
"5505"	4	2	12	5	1	0.305276	0	"CRT"	"Cong"	"N.S"	"OZ"
"5506"	4	2	12	6	1	0.303345	0	"CRT"	"Cong"	"NW.SE"	"OZ"
"5507"	4	2	12	7	1	0.348484	0	"CRT"	"Incong"	"NW.SE"	"OZ"
"5508"	4	2	12	8	1	0.288765	0	"CRT"	"Cong"	"NW.SE"	"OZ"
"5509"	4	2	12	9	1	0.304356	0	"CRT"	"Incong"	"NW.SE"	"OZ"
"5510"	4	2	12	10	1	0.324193	0	"CRT"	"Incong"	"NW.SE"	"OZ"
"5511"	4	2	12	11	1	0.311771	0	"CRT"	"Cong"	"E.W"	"OZ"
"5512"	4	2	12	12	1	0.293677	0	"CRT"	"Incong"	"E.W"	"OZ"
"5513"	4	2	12	13	1	0.323948	0	"CRT"	"Incong"	"E.W"	"OZ"
"5514"	4	2	12	14	1	0.317333	0	"CRT"	"Incong"	"E.W"	"OZ"
"5515"	4	2	12	15	1	0.344334	0	"CRT"	"Cong"	"E.W"	"OZ"
"5516"	4	2	12	16	1	0.341494	0	"CRT"	"Incong"	"NE.SW"	"OZ"
"5517"	4	2	12	17	1	0.315766	0	"CRT"	"Cong"	"NE.SW"	"OZ"
"5518"	4	2	12	18	1	0.317139	0	"CRT"	"Cong"	"NE.SW"	"OZ"
"5519"	4	2	12	19	1	0.329063	0	"CRT"	"Incong"	"NE.SW"	"OZ"
"5520"	4	2	12	20	1	0.298371	0	"CRT"	"Cong"	"NE.SW"	"OZ"
"5521"	4	2	13	1	1	0.318121	1	"CRT"	"Incong"	"NE.SW"	"CP5.6"
"5522"	4	2	13	2	1	0.294591	1	"CRT"	"Incong"	"NE.SW"	"CP5.6"
"5523"	4	2	13	3	1	0.288452	1	"CRT"	"Cong"	"NE.SW"	"CP5.6"
"5524"	4	2	13	4	1	0.320955	1	"CRT"	"Cong"	"NE.SW"	"CP5.6"
"5525"	4	2	13	5	1	0.376744	1	"CRT"	"Cong"	"NE.SW"	"CP5.6"
"5526"	4	2	13	6	1	0.328946	1	"CRT"	"Cong"	"E.W"	"CP5.6"
"5527"	4	2	13	7	1	0.347321	1	"CRT"	"Incong"	"E.W"	"CP5.6"
"5528"	4	2	13	8	1	0.374658	1	"CRT"	"Incong"	"E.W"	"CP5.6"
"5529"	4	2	13	9	1	0.376987	1	"CRT"	"Cong"	"E.W"	"CP5.6"
"5530"	4	2	13	10	1	0.315921	1	"CRT"	"Cong"	"E.W"	"CP5.6"
"5531"	4	2	13	11	1	0.496537	1	"CRT"	"Incong"	"NW.SE"	"CP5.6"
"5532"	4	2	13	12	1	0.265943	1	"CRT"	"Cong"	"NW.SE"	"CP5.6"
"5533"	4	2	13	13	1	0.323134	1	"CRT"	"Incong"	"NW.SE"	"CP5.6"
"5534"	4	2	13	14	1	0.341549	1	"CRT"	"Incong"	"NW.SE"	"CP5.6"
"5535"	4	2	13	15	1	0.338916	1	"CRT"	"Cong"	"NW.SE"	"CP5.6"
"5536"	4	2	13	16	1	0.45212	1	"CRT"	"Cong"	"N.S"	"CP5.6"
"5537"	4	2	13	17	1	0.332413	1	"CRT"	"Cong"	"N.S"	"CP5.6"
"5538"	4	2	13	18	1	0.389457	1	"CRT"	"Incong"	"N.S"	"CP5.6"
"5539"	4	2	13	19	1	0.326152	1	"CRT"	"Incong"	"N.S"	"CP5.6"
"5540"	4	2	13	20	1	0.36215	1	"CRT"	"Incong"	"N.S"	"CP5.6"
"5541"	4	2	14	1	1	0.451591	2	"CRT"	"Cong"	"E.W"	"FC5.6"
"5542"	4	2	14	2	1	0.402465	2	"CRT"	"Cong"	"E.W"	"FC5.6"
"5543"	4	2	14	3	1	0.304199	2	"CRT"	"Incong"	"E.W"	"FC5.6"
"5544"	4	2	14	4	1	0.379776	2	"CRT"	"Incong"	"E.W"	"FC5.6"
"5545"	4	2	14	5	1	0.508427	2	"CRT"	"Incong"	"E.W"	"FC5.6"
"5546"	4	2	14	6	1	0.380205	2	"CRT"	"Cong"	"NW.SE"	"FC5.6"
"5547"	4	2	14	7	1	0.298488	2	"CRT"	"Incong"	"NW.SE"	"FC5.6"
"5548"	4	2	14	8	1	0.324009	2	"CRT"	"Incong"	"NW.SE"	"FC5.6"
"5549"	4	2	14	9	1	0.349585	2	"CRT"	"Cong"	"NW.SE"	"FC5.6"
"5550"	4	2	14	10	1	0.360573	2	"CRT"	"Incong"	"NW.SE"	"FC5.6"
"5551"	4	2	14	11	1	0.351948	2	"CRT"	"Cong"	"NE.SW"	"FC5.6"
"5552"	4	2	14	12	1	0.371063	2	"CRT"	"Incong"	"NE.SW"	"FC5.6"
"5553"	4	2	14	13	1	0.371085	2	"CRT"	"Cong"	"NE.SW"	"FC5.6"
"5554"	4	2	14	14	1	0.338362	2	"CRT"	"Cong"	"NE.SW"	"FC5.6"
"5555"	4	2	14	15	1	0.300433	2	"CRT"	"Incong"	"NE.SW"	"FC5.6"
"5556"	4	2	14	16	1	0.283025	3	"CRT"	"Cong"	"N.S"	"FC5.6"
"5557"	4	2	14	17	1	0.277528	3	"CRT"	"Incong"	"N.S"	"FC5.6"
"5558"	4	2	14	18	1	0.366176	3	"CRT"	"Cong"	"N.S"	"FC5.6"
"5559"	4	2	14	19	1	0.335181	3	"CRT"	"Cong"	"N.S"	"FC5.6"
"5560"	4	2	14	20	1	0.407674	3	"CRT"	"Incong"	"N.S"	"FC5.6"
"5561"	4	2	15	1	1	0.331005	3	"CRT"	"Incong"	"N.S"	"F7.8"
"5562"	4	2	15	2	1	0.319954	3	"CRT"	"Incong"	"N.S"	"F7.8"
"5563"	4	2	15	3	1	0.360857	3	"CRT"	"Incong"	"N.S"	"F7.8"
"5564"	4	2	15	4	1	0.393243	3	"CRT"	"Cong"	"N.S"	"F7.8"
"5565"	4	2	15	5	1	0.388732	3	"CRT"	"Cong"	"N.S"	"F7.8"
"5566"	4	2	15	6	1	0.336384	4	"CRT"	"Cong"	"E.W"	"F7.8"
"5567"	4	2	15	7	1	0.345714	4	"CRT"	"Cong"	"E.W"	"F7.8"
"5568"	4	2	15	8	1	0.441263	4	"CRT"	"Incong"	"E.W"	"F7.8"
"5569"	4	2	15	9	1	0.281939	4	"CRT"	"Incong"	"E.W"	"F7.8"
"5570"	4	2	15	10	1	0.364035	4	"CRT"	"Cong"	"E.W"	"F7.8"
"5571"	4	2	15	11	1	0.325642	3	"CRT"	"Cong"	"NE.SW"	"F7.8"
"5572"	4	2	15	12	1	0.323985	3	"CRT"	"Cong"	"NE.SW"	"F7.8"
"5573"	4	2	15	13	1	0.316541	3	"CRT"	"Incong"	"NE.SW"	"F7.8"
"5574"	4	2	15	14	1	0.29413	3	"CRT"	"Cong"	"NE.SW"	"F7.8"
"5575"	4	2	15	15	1	0.352679	3	"CRT"	"Incong"	"NE.SW"	"F7.8"
"5576"	4	2	15	16	1	0.394582	3	"CRT"	"Incong"	"NW.SE"	"F7.8"
"5577"	4	2	15	17	1	0.316133	3	"CRT"	"Incong"	"NW.SE"	"F7.8"
"5578"	4	2	15	18	1	0.310512	3	"CRT"	"Incong"	"NW.SE"	"F7.8"
"5579"	4	2	15	19	1	0.353281	3	"CRT"	"Cong"	"NW.SE"	"F7.8"
"5580"	4	2	15	20	1	0.300297	3	"CRT"	"Cong"	"NW.SE"	"F7.8"
"5581"	4	2	16	1	1	0.352904	1	"CRT"	"Cong"	"NE.SW"	"FZ"
"5582"	4	2	16	2	1	0.350548	1	"CRT"	"Cong"	"NE.SW"	"FZ"
"5583"	4	2	16	3	1	0.355442	1	"CRT"	"Cong"	"NE.SW"	"FZ"
"5584"	4	2	16	4	1	0.314879	1	"CRT"	"Incong"	"NE.SW"	"FZ"
"5585"	4	2	16	5	1	0.302289	1	"CRT"	"Incong"	"NE.SW"	"FZ"
"5586"	4	2	16	6	1	0.340408	1	"CRT"	"Incong"	"NW.SE"	"FZ"
"5587"	4	2	16	7	1	0.313215	1	"CRT"	"Cong"	"NW.SE"	"FZ"
"5588"	4	2	16	8	1	0.333766	1	"CRT"	"Incong"	"NW.SE"	"FZ"
"5589"	4	2	16	9	1	0.325141	1	"CRT"	"Cong"	"NW.SE"	"FZ"
"5590"	4	2	16	10	1	0.292106	1	"CRT"	"Incong"	"NW.SE"	"FZ"
"5591"	4	2	16	11	1	0.345076	1	"CRT"	"Incong"	"E.W"	"FZ"
"5592"	4	2	16	12	1	0.27889	1	"CRT"	"Incong"	"E.W"	"FZ"
"5593"	4	2	16	13	1	0.251582	1	"CRT"	"Cong"	"E.W"	"FZ"
"5594"	4	2	16	14	1	0.312885	1	"CRT"	"Cong"	"E.W"	"FZ"
"5595"	4	2	16	15	1	0.313436	1	"CRT"	"Incong"	"E.W"	"FZ"
"5596"	4	2	16	16	1	0.38456	1	"CRT"	"Cong"	"N.S"	"FZ"
"5597"	4	2	16	17	1	0.368612	1	"CRT"	"Cong"	"N.S"	"FZ"
"5598"	4	2	16	18	1	0.311617	1	"CRT"	"Cong"	"N.S"	"FZ"
"5599"	4	2	16	19	1	0.354125	1	"CRT"	"Incong"	"N.S"	"FZ"
"5600"	4	2	16	20	1	0.27352	1	"CRT"	"Incong"	"N.S"	"FZ"
"5601"	4	2	17	1	1	0.317603	0	"CRT"	"Incong"	"E.W"	"PZ"
"5602"	4	2	17	2	1	0.27319	0	"CRT"	"Cong"	"E.W"	"PZ"
"5603"	4	2	17	3	1	0.271828	0	"CRT"	"Cong"	"E.W"	"PZ"
"5604"	4	2	17	4	1	0.263578	0	"CRT"	"Incong"	"E.W"	"PZ"
"5605"	4	2	17	5	1	0.29726	0	"CRT"	"Incong"	"E.W"	"PZ"
"5606"	4	2	17	6	1	0.316095	0	"CRT"	"Cong"	"NW.SE"	"PZ"
"5607"	4	2	17	7	1	0.32672	0	"CRT"	"Incong"	"NW.SE"	"PZ"
